source,members,n_members,train_n,train_mae,train_rmse,train_r2,train_accuracy_at_thresh,test_n,test_mae,test_rmse,test_r2,test_accuracy_at_thresh
ensemble,Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,6,163,0.11216518237813641,0.1371961849423464,0.9879267246553673,1.0,41,0.4032955952972919,0.5573045993254516,0.775535748077989,0.7317073170731707
ensemble,Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,7,163,0.10850893291062709,0.12905054032658145,0.9893178003695482,1.0,41,0.4057536933480822,0.5574838021790472,0.7753913706524475,0.6829268292682927
ensemble,Chemberta Embeddings__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,7,163,0.13989131806855398,0.1744351081120696,0.9804831900603805,1.0,41,0.4103152457322944,0.5575344880403377,0.7753505264186957,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__SVR_RBF,8,163,0.11761683084337368,0.14215001843197572,0.9870391084689252,1.0,41,0.4005662356171826,0.5576782740913856,0.775234638965697,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,8,163,0.14374000486169325,0.1797677283388253,0.9792716613072062,1.0,41,0.39725827550413967,0.5579609922544445,0.775006689051719,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__Lasso,7,163,0.12223600513104206,0.15126568364103798,0.985323521443398,1.0,41,0.3987769842843055,0.558027698131672,0.7749528886121426,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,5,163,0.1567090675662077,0.19283403579410402,0.9761488998153325,1.0,41,0.4155082051954198,0.5582554813985592,0.7747691255881664,0.6829268292682927
ensemble,Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,8,163,0.12292985394785672,0.15044394258461047,0.9854825463643042,1.0,41,0.39978270833388935,0.5583039430206191,0.7747300197391838,0.7073170731707317
ensemble,Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,5,163,0.10458204327367208,0.12466852536724118,0.9900309292002438,1.0,41,0.4114205989399803,0.5585852540119316,0.7745029502817176,0.6585365853658537
ensemble,Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,5,163,0.17517491425612564,0.22299528311611505,0.9681042815602758,0.9570552147239264,41,0.4035472737451618,0.5586067786200014,0.7744855712725207,0.6829268292682927
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,10,163,0.13475476608756912,0.16521854268065048,0.98249111018726,1.0,41,0.4009844638579368,0.5586308198696626,0.774466159530455,0.7073170731707317
ensemble,Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,6,163,0.14944200499717403,0.18936005275807485,0.9770005332323014,1.0,41,0.4043160465374788,0.5586570880044652,0.7744449487687075,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,9,163,0.14047562443563275,0.17487386859073598,0.9803848844546675,1.0,41,0.4000759516900036,0.5587539694423913,0.7743667111773753,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,8,163,0.15549823039516347,0.19398409573947092,0.9758635560839334,1.0,41,0.39986690196768687,0.5587914022710829,0.774336478281948,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,9,163,0.13733666304663994,0.16851120810162082,0.9817862815157249,1.0,41,0.40226878402133587,0.5589742176924435,0.7741887969821223,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,7,163,0.12716202190281536,0.15255719624387898,0.9850718348052153,1.0,41,0.41383871652130017,0.5589809377641366,0.7741833674773366,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Molformer Embeddings__Lasso,6,163,0.13905664988983257,0.17227720056327167,0.9809630816398114,1.0,41,0.39967036053984034,0.5591260296913848,0.77406612404229,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,6,163,0.13411482536085859,0.16464783665742255,0.9826118614122068,1.0,41,0.4158395708577318,0.5591580283758987,0.7740402629901915,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,9,163,0.14753081387895586,0.1811221791130461,0.978958131382605,1.0,41,0.4010403235885466,0.5593553570311087,0.7738807510223581,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Fingerprints__GradientBoosting + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,8,163,0.1518341870090232,0.1870409505138144,0.9775604348262797,1.0,41,0.4048922832333463,0.5595001612508065,0.7737636617366213,0.6829268292682927
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,7,163,0.13874174970477512,0.17109377810051626,0.9812237236581889,1.0,41,0.40189447157623404,0.5602003079397817,0.7731970927077473,0.7073170731707317
ensemble,Fingerprints__GradientBoosting + Molformer Embeddings__RandomForest,2,163,0.15023759615231566,0.18275402582602757,0.9785772637618274,0.9938650306748467,41,0.4186395885245575,0.5603185511243384,0.773101338642951,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,8,163,0.13586068573905616,0.16711121149226082,0.9820876646764969,1.0,41,0.4031728314335819,0.560377571569475,0.7730535359590526,0.7073170731707317
ensemble,Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__Lasso,5,163,0.0894977294045579,0.115309576102711,0.9914715170300583,1.0,41,0.399998559229674,0.5604000468758245,0.7730353311134239,0.7073170731707317
ensemble,Descriptors__RandomForest + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,4,163,0.15170858293670736,0.18983552510991106,0.9768848875114173,1.0,41,0.4034386581268535,0.5605071859445174,0.7729485391587609,0.7560975609756098
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,9,163,0.1301087936077855,0.15737411971424267,0.9841142522138707,1.0,41,0.40470072012966934,0.5607433303593449,0.7727571830789852,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__SVR_RBF,8,163,0.11576247213841406,0.1403838319880839,0.9873591807541537,1.0,41,0.4049139269165254,0.5611915265752409,0.7723937723394197,0.7073170731707317
ensemble,Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,6,163,0.1449222288270057,0.18280088361087854,0.978566276855793,1.0,41,0.39367692754544853,0.5615476128584502,0.7721048400770818,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,7,163,0.15235499378705358,0.18775240670609772,0.9773894013653367,1.0,41,0.40285536143747314,0.5616049385186485,0.7720583082887464,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,5,163,0.13835881104994505,0.16992131767288904,0.9814801796399384,1.0,41,0.40987446615876444,0.5618241404667518,0.771880336157428,0.7317073170731707
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,8,163,0.1324731845014162,0.15970493723626647,0.983640210163962,1.0,41,0.4079459075431311,0.5620131772001448,0.7717267996759664,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,8,163,0.13956279841434802,0.1726323304610204,0.9808845158524451,1.0,41,0.40786624651245884,0.5620619469335829,0.7716871802982784,0.6829268292682927
ensemble,Descriptors__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,3,163,0.1951112702649678,0.2470014117391518,0.9608672916368806,0.950920245398773,41,0.4037182991506241,0.5621207747470576,0.7716393853997797,0.6829268292682927
ensemble,Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,5,163,0.14404002643144306,0.1799482200604791,0.9792300167723071,1.0,41,0.4104664549528257,0.5622513261787551,0.7715333004852873,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__RandomForest + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso,5,163,0.15412166588223253,0.1985962632988492,0.9747021751822481,0.9754601226993865,41,0.40408137171646596,0.5623314247927101,0.771468200880829,0.7317073170731707
ensemble,Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Molformer Embeddings__Lasso,4,163,0.123512377128332,0.15710887318644956,0.9841677564178117,1.0,41,0.41058596552312754,0.5624873218105333,0.7713414700493494,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso,7,163,0.12034197187876884,0.14933911016536694,0.9856949903900093,1.0,41,0.4028877015972881,0.5625555881244447,0.7712859643637509,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,8,163,0.1438369161659893,0.1742110984520816,0.9805332848695402,1.0,41,0.40543923599490495,0.5627408998160822,0.7711352579571134,0.7073170731707317
ensemble,Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,7,163,0.11233969882628468,0.13601121411128186,0.9881343790622277,1.0,41,0.4047181357594052,0.5628415829986207,0.7710533556394772,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,9,163,0.12817112617232287,0.155602463609017,0.9844699099876455,1.0,41,0.40856533461797384,0.5630206424226561,0.7709076607353099,0.7073170731707317
ensemble,Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,8,163,0.13374036981260307,0.1640938702515806,0.9827286712093686,1.0,41,0.401360676370577,0.5630295881691229,0.7709003806531551,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,8,163,0.1335222572091796,0.16516655253514667,0.9825021276734512,1.0,41,0.4071006121179315,0.5632191197021571,0.7707461119914406,0.7073170731707317
ensemble,Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,7,163,0.14067445547480623,0.1763807984950667,0.9800453716251242,1.0,41,0.3995497769240683,0.5636199545474762,0.7704196825682944,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,7,163,0.13439150484368795,0.16335575549249276,0.98288369895196,1.0,41,0.4109543564511501,0.5641016590090722,0.7700270878037682,0.6829268292682927
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,7,163,0.1367507116762005,0.16923274214776188,0.9816299719910686,1.0,41,0.4062255905328118,0.5642430966960079,0.7699117507400314,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,7,163,0.1496728917994815,0.18543038429941675,0.97794521481284,1.0,41,0.40722743066964195,0.5642588703333618,0.769898886145483,0.7073170731707317
ensemble,Descriptors__SVR_RBF + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,5,163,0.14007245216795128,0.17674861109263254,0.9799620607831984,1.0,41,0.4161630647568124,0.5646969812655438,0.7695414298254277,0.7317073170731707
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,8,163,0.14164320354430884,0.17213499798869425,0.9809944959132642,1.0,41,0.4090648919531968,0.5648107346768083,0.769448572630075,0.7073170731707317
ensemble,Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Molformer Embeddings__RandomForest,3,163,0.13864678502952477,0.17083943052119457,0.9812795076933196,0.9877300613496932,41,0.4308443578007979,0.5648239822320513,0.7694377574015344,0.6585365853658537
ensemble,Chemberta Embeddings__RandomForest + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso,6,163,0.14736107673594057,0.1882104568662522,0.9772789428953009,1.0,41,0.4085437027272891,0.56511008321308,0.7692041242970449,0.7317073170731707
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,8,163,0.13056323956041752,0.158003624298053,0.9839869104168023,1.0,41,0.411836474733786,0.5651419649763461,0.7691780819833315,0.6829268292682927
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__Lasso,6,163,0.11075341262633426,0.13639739852728996,0.9880669019304192,1.0,41,0.40748549957327346,0.565473236136414,0.7689073993582244,0.6829268292682927
ensemble,Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,6,163,0.10136323676161266,0.12110555758771112,0.990592609270904,1.0,41,0.40839785481919205,0.5657764935645259,0.768659467767543,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,7,163,0.13141600296741685,0.16069007834512028,0.9834377566922438,1.0,41,0.41420343519661224,0.5660700193668322,0.7684193657818122,0.6829268292682927
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,7,163,0.12745626706961538,0.15563260618934088,0.9844638925722975,1.0,41,0.41160093637696693,0.5661168114241366,0.7683810787084807,0.7073170731707317
ensemble,Descriptors__RandomForest + Descriptors__SVR_RBF + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,4,163,0.17475493023330876,0.21946111103866275,0.9691072775633597,0.9754601226993865,41,0.41116318942785857,0.5662728978096185,0.7682533398977291,0.6829268292682927
ensemble,Chemberta Embeddings__RandomForest + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__RandomForest,7,163,0.1477873193242502,0.1863541263675631,0.9777249307642125,0.9938650306748467,41,0.40855291906438684,0.5663628807607237,0.7681796831668621,0.6829268292682927
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,8,163,0.12226151386109885,0.14621646099903168,0.9862869654073558,1.0,41,0.4159347444737985,0.5664022809288443,0.7681474279556842,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,8,163,0.15003843423467567,0.18635970251386758,0.9777235977011274,1.0,41,0.4095880257715273,0.5664056674261206,0.7681446554723189,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,9,163,0.13379202070481877,0.16439852446545006,0.9826644802976565,1.0,41,0.4071681903180153,0.5664614698641384,0.7680989683206239,0.7073170731707317
ensemble,Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,6,163,0.16038731741490034,0.20212002397452963,0.9737964750422659,0.9938650306748467,41,0.3983384296249281,0.5665890826539446,0.7679944709360309,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__RandomForest + Molformer Embeddings__Lasso,5,163,0.17289240489552005,0.2216688728495199,0.968482594357797,0.9570552147239264,41,0.40737019871861896,0.5666299089098462,0.7679610348581207,0.7073170731707317
ensemble,Descriptors__SVR_RBF + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,4,163,0.16963913622042806,0.21519945556982323,0.9702954230255384,0.9693251533742331,41,0.41499757394181724,0.5668783572328,0.767757507548402,0.6585365853658537
ensemble,Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,5,163,0.13839880202667598,0.17129245473906643,0.9811800917574638,1.0,41,0.400350050035676,0.5671562735647651,0.7675297345089538,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__RandomForest + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,8,163,0.1479319489106977,0.1820949311289738,0.9787315055181393,1.0,41,0.4098930215250585,0.5675968332991961,0.7671684343829543,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,7,163,0.15956589422021875,0.20191618617916232,0.9738493008367792,0.9815950920245399,41,0.4106838256914957,0.56788781608552,0.766929647483523,0.7073170731707317
ensemble,Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,6,163,0.13452556595757834,0.16658659817873206,0.9821999527676891,1.0,41,0.4040747740444557,0.5679196423363958,0.7669035227343801,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,8,163,0.13674193196671244,0.1679776309676174,0.9819014434389669,1.0,41,0.40690726578488934,0.5679934155800226,0.7668429599405278,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__RandomForest + Fingerprints__PLS + Molformer Embeddings__Lasso,4,163,0.14830980187511442,0.18741419168788492,0.977470788936708,1.0,41,0.4126549925485176,0.5680817507640291,0.7667704324392255,0.6829268292682927
ensemble,Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__RandomForest,4,163,0.10912878414403146,0.13627567021357326,0.9880881918924577,1.0,41,0.4218680350074622,0.568455062639604,0.766463800602821,0.6829268292682927
ensemble,Chemberta Embeddings__RandomForest + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__RandomForest,6,163,0.14283723930641307,0.1776198182852812,0.9797640369279494,1.0,41,0.4126840518659091,0.568574652004494,0.7663655293925201,0.6585365853658537
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,6,163,0.12995033260294622,0.15813024937001416,0.9839612341562884,1.0,41,0.41561238695476405,0.5687792692667579,0.7661973395245147,0.7073170731707317
ensemble,Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Molformer Embeddings__Lasso,5,163,0.1156343175577639,0.14617417455335605,0.9862948960006298,1.0,41,0.4014299457554214,0.5689207786807927,0.7660809872065006,0.6829268292682927
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__RandomForest,8,163,0.14053277592222949,0.17529400147508806,0.9802905209623128,1.0,41,0.4094364068217277,0.5689505867505568,0.7660564746304895,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,8,163,0.12837042718092204,0.15539216686555674,0.9845118594571974,1.0,41,0.4096383702880633,0.5693039180916563,0.7657658158343423,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,6,163,0.12388875906422597,0.1487168984983658,0.9858139438467629,1.0,41,0.41972566679078843,0.5693199081365734,0.7657526577737506,0.6829268292682927
ensemble,Chemberta Embeddings__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__RandomForest + Molformer Embeddings__RandomForest,5,163,0.16304705537603895,0.20468425749267366,0.9731273856830787,0.9754601226993865,41,0.42425782181430294,0.5695183044361152,0.7655893685481518,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Molformer Embeddings__Lasso,5,163,0.14152473064071971,0.1783594400432622,0.9795951580215854,1.0,41,0.4149145675362895,0.5695800409431365,0.7655385449737144,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__SVR_RBF,8,163,0.1323003921705784,0.16327555374099417,0.9829005017922647,1.0,41,0.40529745784905896,0.5696158180340584,0.7655090895446605,0.6829268292682927
